0	0	3.1953	3.1968	0.1256386209	-0.8535836654	B	C	0.1579	0.2251	-0.8392403706	1.5128911886	C	A+	True
0	1	3.3608	3.3861	0.4452148855	0.9243487341	B	B+	0.1556	0.1954	-0.8734330011	-0.6056432479	C	C	True
0	2	1.9219	3.333	-2.33299654	0.4254496174	D	B	0.4	0.1914	2.699696893	-0.894818961	A+	C	False
0	3	3.8228	3.1556	1.3372583295	-1.2397284779	A	D+	0.1549	0.2116	-0.8825831417	0.5507480069	C	B+	True
0	4	3.5961	3.1656	0.8996078717	-1.1463980461	B+	D+	0.2308	0.2058	0.2259915817	0.1333697265	B	B	False
0	5	3.9175	3.1951	1.5200545622	-0.8693272771	A+	C	0.1702	0.2048	-0.659183433	0.0626885802	C	B	True
0	6	1.904	3.3916	-2.3676744853	0.976204211	D	B+	0.3529	0.2259	2.0118216193	1.5692261525	A+	A+	False
0	7	3.0639	3.2786	-0.1280696502	-0.0854220684	C+	C+	0.1887	0.2098	-0.3892524494	0.4234065689	C+	B	True
0	8	3.2341	3.3779	0.200557607	0.8474313002	B	B+	0.1961	0.1889	-0.2810959599	-1.0715143212	C+	D+	True
0	9	3.2586	3.3922	0.2478885022	0.9814406893	B	B+	0.1667	0.1897	-0.7110180059	-1.0133454635	C	D+	True
0	10	2.7312	3.3163	-0.7704026713	0.2687400116	C	B	0.2	0.2101	-0.2237730204	0.440845978	C+	B	True
0	11	3.7449	3.2072	1.1867999973	-0.7557524629	A	C	0.1786	0.2058	-0.5370019397	0.1365832895	C	B	True
0	12	3.2978	3.4661	0.3234791385	1.6758182656	B	A+	0.1842	0.1763	-0.4545732767	-1.9712625076	C+	D	True
0	13	2.5383	3.2455	-1.1428419876	-0.3962862713	D+	C+	0.2826	0.1994	0.9837471612	-0.3205398151	B+	C+	True
0	14	2.9637	3.281	-0.3215668365	-0.0621265952	C+	C+	0.2703	0.2089	0.8033920843	0.3567681029	B+	B	True
0	15	3.4092	3.1484	0.5387392744	-1.3075249065	B+	D+	0.2586	0.2137	0.6331060922	0.6961540897	B+	B+	True
0	16	3.2338	3.266	0.1999520212	-0.2029701469	B	C+	0.2167	0.2026	0.0198494724	-0.0918447854	B	C+	True
0	17	2.9109	3.027	-0.42346503	-2.4482187212	C+	D	0.2083	0.2382	-0.101961774	2.4454642006	C+	A+	True
0	18	3.3687	3.4602	0.4604365303	1.6203082464	B	A+	0.1406	0.1799	-1.0916781509	-1.7122243823	D+	D	True
0	19	2.4657	3.3317	-1.2830473638	0.4140514687	D+	B	0.3333	0.2031	1.7252069219	-0.0567523566	A+	C+	True
0	20	3.15	3.3329	0.0381510944	0.4246316861	B	B	0.1778	0.2001	-0.5486030108	-0.2694114711	C	C+	True
0	21	3.3718	3.2877	0.4664949963	0.0007999513	B	B	0.1571	0.2089	-0.850230859	0.359521198	C	B	True
0	22	3.5341	3.3737	0.7797911333	0.8081144574	B+	B+	0.1702	0.1944	-0.659183433	-0.6803097706	C	C	True
1	0	2.9929	2.8647	0.5335470606	0.1937414038	B+	B	0.2703	0.277	-0.280035014	0.0239981023	C+	B	False
1	1	3.4813	2.852	1.3415874836	0.0643616816	A	B	0.175	0.2732	-1.1860768277	-0.1636434776	D+	C+	False
1	2	2.9156	3.0104	0.4056603007	1.6841304664	B	A+	0.2692	0.2395	-0.2899209039	-1.8363205229	C+	D	True
1	3	2.7899	2.8009	0.1977287924	-0.4591962412	B	C+	0.2667	0.2848	-0.3143060991	0.4123658049	C+	B	True
1	4	3.7913	2.7722	1.8545544709	-0.7525089165	A+	C	0.1935	0.2784	-1.009677472	0.0944293736	D+	B	True
1	5	1.7899	2.7955	-1.4566564948	-0.5140123352	D+	C	0.4545	0.2867	1.4724636585	0.5058141205	A	B+	True
1	6	2.9966	2.7758	0.539755013	-0.7158461709	B+	C	0.2174	0.2895	-0.7829259374	0.6456006376	C	B+	False
1	7	2.6062	2.8373	-0.1061236443	-0.0866917064	C+	C+	0.2667	0.2951	-0.3143060991	0.9245264888	C+	B+	False
1	8	1.5567	3.0682	-1.8425908243	2.2756599876	D	A+	0.4286	0.2502	1.225444798	-1.3090829831	A	D+	False
1	9	2.6681	2.8101	-0.0038595872	-0.3650264641	C+	C+	0.4884	0.2723	1.7941626396	-0.2100058607	A+	C+	False
1	10	2.5423	2.8432	-0.2118585832	-0.0259118347	C+	C+	0.3684	0.2832	0.653401121	0.3340845831	B+	B	False
1	11	1.761	2.7996	-1.5045772953	-0.4716867478	D	C+	0.5	0.2802	1.9047466644	0.1833927348	A+	B	True
1	12	3.6969	2.6901	1.6982303873	-1.5920791743	A+	D	0.1667	0.296	-1.2653287121	0.9696680428	D+	B+	False
1	13	1.9015	2.9067	-1.2720588875	0.6232030661	D+	B+	0.4118	0.2774	1.0656090647	0.042143979	A	B	False
1	14	2.5654	2.8038	-0.1736090321	-0.4286151924	C+	C+	0.3077	0.2969	0.0758570241	1.0110015579	B	A	False
1	15	3.4474	2.6678	1.2855264588	-1.8202862307	A	D	0.1364	0.3154	-1.5535173827	1.9315677587	D	A+	True
1	16	3.0342	2.8963	0.60184317	0.5174785422	B+	B+	0.2083	0.2586	-0.86906929	-0.8902079585	C	C	False
1	17	2.0382	2.7908	-1.045974709	-0.5618551333	D+	C	0.3846	0.2946	0.8074128802	0.8977253886	B+	B+	False
1	18	3.066	2.8408	0.6544512626	-0.0507344043	B+	C+	0.25	0.2771	-0.472809868	0.0283244971	C+	B	True
1	19	1.8424	2.9891	-1.3698946696	1.4660146222	D+	A	0.4286	0.2273	1.225444798	-2.4421643693	A	D	True
1	20	2.1314	2.7503	-0.8917019325	-0.9763221109	C	C	0.3478	0.2972	0.4575383403	1.0252025975	B	A	False
1	21	2.7379	2.8934	0.1116555679	0.487887854	B	B	0.2727	0.2561	-0.256668365	-1.0135775355	C+	D+	False
1	22	2.9317	2.9309	0.4323652719	0.8715111458	B	B+	0.2273	0.2663	-0.6889513709	-0.5066763814	C	C	False
1	23	2.9183	3.0101	0.410154703	1.6816043333	B	A+	0.1667	0.2489	-1.2653287121	-1.3733564819	D+	D+	True
1	24	2.5567	2.7436	-0.1881542829	-1.0448204403	C+	D+	0.2857	0.2909	-0.1331589348	0.7151899038	C+	B+	True
2	0	2.0458	2.9249	-0.8944739903	-0.3950031545	C	C+	0.4615	0.2824	0.982687138	1.448082048	B+	A	False
2	1	3.2406	2.9703	0.5986965546	-0.033352193	B+	C+	0.1538	0.2331	-0.7252712202	-0.3473284006	C	C+	True
2	2	2.5366	2.787	-0.2811123034	-1.4934482558	C+	D+	0.2941	0.3043	0.0533568549	2.2455194425	B	A+	False
2	3	3.7489	2.7607	1.2340638578	-1.7030494125	A	D	0.1176	0.2822	-0.9262074977	1.4394977913	C	A	True
2	4	2.4116	3.0506	-0.4373452485	0.6054605327	C+	B+	0.3077	0.2132	0.1287079589	-1.0715374461	B	D+	True
2	5	1.7925	3.1631	-1.2111246187	1.5015926217	D+	A+	0.5	0.2103	1.1961819328	-1.1767416706	A	D+	True
2	6	0.0	2.7771	-3.4513734321	-1.5718914612	D	D	1.0	0.2911	3.9716142649	1.7636520235	A+	A+	False
2	7	3.5344	2.9298	0.9659716131	-0.355913229	B+	C+	0.1522	0.2535	-0.7345536026	0.3969178751	C	B	True
2	8	3.1135	3.027	0.4398397128	0.4177022141	B	B	0.25	0.2296	-0.1915342333	-0.4746593572	C+	C+	True
2	9	2.2066	3.0675	-0.6935209298	0.7407242677	C	B+	0.2941	0.2182	0.0533568549	-0.8886255928	B	C	True
2	10	2.6258	2.8253	-0.169621947	-1.1879964931	C+	D+	0.25	0.2631	-0.1915342333	0.7448258546	C+	B+	False
2	11	3.023	2.9408	0.3268279843	-0.2682502722	B	C+	0.1905	0.2482	-0.5219428442	0.2039039745	C	B	True
2	12	2.1133	3.0374	-0.8101851457	0.5008507124	C	B+	0.3333	0.2184	0.2710378221	-0.8810997692	B	C	True
2	13	2.2806	3.2632	-0.6010234204	2.298673459	C	A+	0.375	0.1895	0.5023238498	-1.9313809055	B+	D	False
2	14	3.1644	3.0017	0.5034934381	0.2166089258	B+	B	0.1935	0.2359	-0.5048894966	-0.2425358002	C	C+	True
2	15	3.0836	2.9391	0.402503949	-0.2824248526	B	C+	0.2174	0.2315	-0.3725406897	-0.4056107517	C+	C+	False
2	16	3.3533	2.9906	0.7395537765	0.1281339031	B+	B	0.16	0.2379	-0.6911120531	-0.1707547328	C	C+	True
2	17	3.3083	2.9534	0.6833140632	-0.1683698852	B+	C+	0.1667	0.2551	-0.6541062886	0.4552607403	C	B	False
2	18	3.3957	2.8866	0.7926035379	-0.7003068722	B+	C	0.2121	0.2442	-0.4017942584	0.0582788942	C+	B	True
2	19	2.5216	3.151	-0.2998188804	1.4053569608	C+	A	0.2857	0.2173	0.0067109333	-0.9204487966	B	C	False
2	20	3.6009	2.8531	1.0490236411	-0.9671968843	A	C	0.2222	0.2534	-0.3457249184	0.3923253718	C+	B	False
2	21	3.3211	3.0068	0.6993534077	0.2567736521	B+	B	0.2632	0.2394	-0.1184965403	-0.1168027156	C+	C+	False
2	22	3.0931	3.107	0.4143543802	1.0553257163	B	A	0.1429	0.2283	-0.786269733	-0.5207380768	C	C	True
3	0	2.823	3.02	0.1923118381	1.1831402238	B	A	0.26	0.257	-0.2715629831	-0.56153635	C+	C	True
3	1	2.8059	2.767	0.1699888915	-0.6198506238	B	C	0.2759	0.2902	-0.1793490618	0.5017302163	C+	B+	True
3	2	2.7672	2.7731	0.1194451719	-0.5764181229	B	C	0.3077	0.2907	0.0056955963	0.5181500594	B	B+	False
3	3	1.9183	2.5649	-0.9881958817	-2.0604747621	C	D	0.3333	0.3519	0.1547593487	2.475482986	B	A+	False
3	4	2.0402	2.7978	-0.8291023125	-0.4005725434	C	C+	0.5333	0.2878	1.3174566172	0.4253525087	A	B	True
3	5	0.0	2.6971	-3.491216463	-1.1185814784	D	D+	1.0	0.2845	4.0304169104	0.3187616093	A+	B	False
3	6	2.56	2.8612	-0.150853104	0.0514762723	C+	B	0.3043	0.2707	-0.0137475018	-0.1248897133	C+	C+	True
3	7	2.6601	2.9934	-0.0202400882	0.9938895863	C+	B+	0.2353	0.2456	-0.4151902927	-0.9273059082	C+	C	False
3	8	3.0902	2.6318	0.5409217266	-1.5837199658	B+	D	0.25	0.3197	-0.3296978465	1.4459861629	C+	A	True
3	9	3.9187	2.9068	1.6219240776	0.3765028073	A+	B	0.1356	0.2509	-0.9948000976	-0.7576219881	C	C	True
3	10	3.0061	2.8488	0.4311352044	-0.0373357881	B	C+	0.2273	0.2556	-0.4618225361	-0.6067297751	C+	C	True
3	11	2.7877	3.0746	0.1461726483	1.5719790359	B	A+	0.2069	0.2365	-0.5802791544	-1.2182915674	C	D+	True
3	12	2.2671	3.0101	-0.5330477577	1.1127401821	C	A	0.2857	0.2467	-0.1220733343	-0.889886771	C+	C	False
3	13	3.425	2.9478	0.9777913265	0.668862397	B+	B+	0.1702	0.2482	-0.7935398419	-0.8445324896	C	C	True
3	14	2.7322	2.8165	0.0737491126	-0.2672574105	B	C+	0.3103	0.286	0.0211159845	0.3677375431	B	B	True
3	15	2.2826	3.1805	-0.5128611594	2.3269802107	C	A+	0.3333	0.2183	0.1547593487	-1.7991320828	B	D	False
3	16	3.4203	2.8153	0.9716841882	-0.2757000013	B+	C+	0.2292	0.2809	-0.4508121453	0.2041315822	C+	B	True
3	17	3.7999	2.8267	1.4669145958	-0.1943020121	A	C+	0.1143	0.2783	-1.118670993	0.1211467135	D+	B	True
3	18	3.2665	2.8817	0.7709240102	0.1972423315	B+	B	0.1892	0.2658	-0.6832206646	-0.2814033138	C	C+	True
3	19	2.6635	2.9705	-0.015799801	0.8301940084	C+	B+	0.3636	0.239	0.3309256015	-1.1392392602	B	D+	False
3	20	1.8113	2.7067	-1.1278341611	-1.0495991482	D+	D+	0.375	0.3321	0.3969879463	1.8406176862	B	A+	False
3	21	2.9526	2.8087	0.3613588307	-0.3231005906	B	C+	0.2	0.2926	-0.6203721636	0.5759898634	C	B+	False
3	22	1.9729	2.8648	-0.917001585	0.0770033108	C	B	0.5238	0.2767	1.2620900806	0.0688058361	A	B	False
3	23	3.1997	2.9135	0.6837831705	0.4238791124	B+	B	0.2308	0.2456	-0.4414956608	-0.9255616223	C+	C	True
3	24	2.7201	2.6706	0.0580475206	-1.3069770312	B	D+	0.2727	0.3124	-0.1975731569	1.2122380747	C+	A	False
4	0	2.7153	2.958	0.126952361	0.6828106597	B	B+	0.3158	0.2692	-0.0367884902	-0.7293487171	C+	C	False
4	1	1.9212	2.9944	-1.0053496033	0.8982140093	D+	B+	0.5	0.2601	1.5084375723	-1.0861051784	A+	D+	False
4	2	2.2988	2.8657	-0.4669035086	0.1364974016	C+	B	0.3571	0.2819	0.3100989932	-0.2343502067	B	C+	True
4	3	2.7336	2.9533	0.1529418029	0.6552294514	B	B+	0.3889	0.2648	0.5763964552	-0.9021992515	B+	C	False
4	4	2.8865	2.9944	0.3710728874	0.8983107938	B	B+	0.3043	0.2581	-0.1327652642	-1.1638043208	C+	D+	True
4	5	3.1349	2.9827	0.7252401324	0.8288155175	B+	B+	0.2143	0.2619	-0.8882395858	-1.0169801269	C	D+	True
4	6	2.6172	2.7428	-0.0129734613	-0.5907885498	C+	C	0.4091	0.2876	0.7458584765	-0.0114705218	B+	C+	True
4	7	3.4008	2.6888	1.1043098836	-0.9104241661	A	C	0.2361	0.3085	-0.7051600807	0.8039288023	C	B+	True
4	8	1.7832	2.9377	-1.202024368	0.5624642661	D+	B+	0.5263	0.2719	1.7291841526	-0.6252512738	A+	C	False
4	9	2.3685	2.7929	-0.367527768	-0.2947300752	C+	C+	0.3636	0.3024	0.3645689286	0.5639376037	B	B+	False
4	10	3.2204	2.7303	0.8471069339	-0.6650289619	B+	C	0.2195	0.3093	-0.8443979305	0.8348632586	C	B+	True
4	11	3.3641	2.6502	1.0519394477	-1.13932952	A	D+	0.2264	0.3188	-0.7864938574	1.2046819222	C	A	True
4	12	3.6113	2.6568	1.4044632449	-1.099883278	A	D+	0.169	0.3188	-1.2679947693	1.2059380517	D+	A	False
4	13	3.418	2.788	1.1288879862	-0.3231997581	A	C+	0.1667	0.2933	-1.2876857788	0.2116665807	D+	B	True
4	14	1.0	2.5064	-2.3187937924	-1.9901669603	D	D	0.5	0.3361	1.5084375723	1.8797497645	A+	A+	False
4	15	1.9275	3.2454	-0.996415806	2.3842494197	C	A+	0.4444	0.2337	1.0424170137	-2.1155211527	A	D	False
4	16	1.7527	2.611	-1.2455577147	-1.3709816502	D+	D+	0.4444	0.3258	1.0424170137	1.4795031428	A	A	False
4	17	2.8527	2.9554	0.3228871597	0.6675178324	B	B+	0.2143	0.2797	-0.8882395858	-0.3211762005	C	C+	True
4	18	2.5069	2.8216	-0.1702741813	-0.1248188531	C+	C+	0.3333	0.2855	0.1103758967	-0.0929981501	B	C+	False
4	19	1.6926	2.9477	-1.3313016954	0.6220956714	D+	B+	0.4545	0.2799	1.1271480244	-0.3140236416	A	C+	False
