0.106592978	0.728552986	0.586689737
0.206336774	0.672573534	0.967592501
0.213638362	0.141787608	0.978940048
0.172461777	0.085002976	0.115768744
0.484604537	0.413380935	0.912270729
0.386956826	0.112637499	0.550807726
0.597105679	0.900018741	0.520786991
0.104585038	0.626350942	0.846463697
0.552396328	0.322557629	0.82549335
0.652270429	0.566955437	0.774603899
0.76062515	0.854084126	0.680630412
0.542680489	0.133136222	0.76366526
0.340387495	0.10602294	0.818484747
0.220524824	0.128758915	0.683785237
0.938509591	0.078709024	0.026404443
0.908205891	0.505753649	0.063501685
0.772543674	0.775964653	0.354206971
0.815483778	0.696616854	0.22317744
0.784834293	0.725174435	0.37311608
0.09762077	0.706585198	0.006891838
0.164609291	0.911106594	0.477071836
0.598040243	0.671242025	0.766714447
0.546631761	0.00824406	0.064410007
0.351334307	0.783775231	0.685862846
0.089347108	0.124733295	0.477675193
0.473365339	0.655590087	0.13827836
0.03676875	0.015185166	0.227071105
0.978464341	0.502884165	0.246633875
0.966654357	0.393122193	0.018328466
0.195209784	0.117454475	0.428866367
0.846831765	0.790328675	0.236867192
0.95373454	0.642189587	0.966624123
0.15369107	0.091744851	0.678054786
0.168066827	0.631069921	0.865393783
0.504101112	0.271902913	0.779462285
0.57201766	0.942631361	0.370171588
0.890422692	0.169769512	0.127941292
0.153593624	0.020343036	0.861868128
0.796624253	0.359213943	0.117328069
0.298300475	0.022501271	0.997735266
0.500038325	0.080108483	0.996696286
0.550218581	0.640252526	0.453372417
0.620973703	0.75217513	0.311153447
0.718115748	0.998182539	0.77727816
0.004845756	0.255198541	0.815710944
0.279593174	0.733870075	0.270810951
0.347248812	0.551450238	0.726456821
0.625528107	0.823758314	0.445943201
0.73603055	0.130883719	0.488678843
0.266260356	0.806888185	0.388345973
0.681556892	0.592497469	0.587657061
0.758875359	0.649943295	0.235748791
0.004170889	0.743291515	0.110140709
0.837939101	0.59488493	0.120603682
0.200858649	0.329937895	0.719287559
0.266068939	0.399139925	0.731607765
0.029366831	0.816750208	0.409075013
0.29208061	0.086929683	0.650212485
0.598798	0.669743662	0.037030781
0.31578642	0.797899788	0.363656089
0.820439843	0.32449066	0.651797683
0.156316724	0.03016051	0.432271047
0.298675838	0.702336241	0.216864639
0.718205833	0.218683826	0.120989257
0.377933783	0.039483654	0.524237689
0.953697485	0.350388189	0.392696311
0.575922092	0.436040739	0.139921267
0.18278367	0.36479453	0.747829841
0.375601833	0.810311555	0.891141629
0.337478757	0.733551716	0.520798638
0.022103867	0.791496287	0.302604564
0.556306709	0.453023154	0.99188947
0.266856599	0.092600924	0.929947321
0.681303757	0.514287636	0.249223201
0.507644644	0.463437427	0.229738683
0.106660422	0.447912397	0.994179443
0.421145102	0.607162849	0.371564704
0.15402369	0.951509625	0.209336709
0.554550984	0.580711692	0.831994553
0.740124354	0.039746929	0.167392822
0.414310436	0.557303232	0.288283766
0.299240931	0.031852585	0.844080153
0.644008139	0.51705201	0.052739844
0.210766534	0.158313461	0.937706215
0.886123479	0.411416024	0.053193963
0.230350936	0.472460393	0.862452497
0.8132867	0.896063906	0.798750486
0.37304934	0.863387577	0.526110313
0.300155812	0.338497165	0.242957279
0.694218911	0.692258726	0.957884788
0.25985631	0.188166854	0.609922702
0.989078665	0.101538417	0.893624308
0.792668125	0.9378077	0.8102784
0.200440538	0.779604927	0.465746915
0.010449394	0.04716943	0.532637337
0.356396033	0.466271582	0.774424912
0.674370014	0.920122869	0.355389719
0.118648856	0.018023347	0.072174363
0.541591389	0.172848244	0.906404939
0.122093403	0.985360968	0.811288574
0.169702639	0.376206613	0.139667943
0.742237726	0.254690308	0.436898231
0.335563607	0.979930792	0.389371411
0.46692452	0.409782422	0.135423398
0.030553447	0.593071631	0.39859365
0.603834486	0.377215737	0.464262713
0.818315827	0.417644925	0.168926967
0.125941568	0.695351211	0.881336005
0.696556426	0.583666935	0.31323366
0.018152918	0.09927457	0.726723803
0.612179423	0.951290998	0.538958592
0.475543029	0.840563325	0.156089888
0.613154861	0.160151625	0.293997722
0.994831046	0.571330147	0.548686909
0.638504898	0.41796418	0.463296242
0.419091064	0.924524984	0.569181868
0.825133722	0.761269478	0.619352822
0.0640389	0.721497404	0.74153667
0.159390393	0.071978074	0.062946968
0.340084064	0.738779645	0.331311097
0.776548023	0.131699923	0.199362909
0.580251476	0.475276471	0.802353869
0.3801346	0.50804084	0.92119631
0.216438781	0.165965674	0.932008675
0.617987423	0.341733997	0.062229944
0.340312643	0.842092695	0.949308316
0.851543239	0.476458931	0.244162102
0.780627315	0.794639696	0.995834352
0.359441914	0.019479198	0.035698044
0.447201429	0.318313285	0.533848561
0.812361753	0.304309955	0.841916567
0.53706093	0.188322655	0.111967894
0.7628798	0.018830653	0.157130543
0.491335651	0.30146175	0.638471427
0.701219565	0.598158968	0.102596297
0.611275873	0.884471834	0.682373566
0.216909342	0.304391465	0.368878571
0.743465712	0.732892064	0.736969697
0.957029673	0.024839366	0.474181783
0.582711179	0.628275226	0.039063613
0.164475451	0.18793762	0.054493265
0.810886203	0.909937871	0.39882183
0.449021556	0.75248013	0.558386322
0.873783947	0.59484628	0.824877699
0.137432856	0.932027246	0.185192433
0.094716154	0.405026532	0.286170641
0.380113983	0.788521594	0.647399421
0.733581808	0.677202824	0.942487218
0.821082491	0.658213846	0.715339892
0.978024706	0.542231001	0.942677365
0.135217977	0.227087479	0.235701901
0.420697737	0.738248823	0.704695672
0.318013773	0.427870549	0.254794276
0.24180132	0.01927843	0.103043575
0.832839831	0.078148905	0.940048726
0.028974206	0.615669808	0.72013416
0.949070756	0.086742721	0.303887444
0.894508289	0.232484549	0.171603971
0.090880824	0.722891555	0.591441514
0.54384728	0.492201282	0.483814804
0.489998792	0.56519806	0.887794949
0.713220062	0.579364461	0.468419319
